main,mid,sub,applicationNumber,link
26,11,02,4019660002132,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff5460310f694a6175e6a2d72795ace9d1e8b64f
26,11,12,4019660002132,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff5460310f694a6175e6a2d72795ace9d1e8b64f
27,05,11,4019660002132,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff5460310f694a6175e6a2d72795ace9d1e8b64f
03,07,23,4019660002144,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031280f1b7e275361b9e69745db62d3a73a
26,01,04,4019660002144,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031280f1b7e275361b9e69745db62d3a73a
26,01,15,4019660002144,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031280f1b7e275361b9e69745db62d3a73a
01,15,03,4019660002161,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031161257e714eeebabc5648f4fbbc3fd0c
26,01,13,4019660002161,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031161257e714eeebabc5648f4fbbc3fd0c
26,01,19,4019660002161,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031161257e714eeebabc5648f4fbbc3fd0c
01,01,03,4019660002222,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a20c5a2565b3058237afeecec2875a8bbed
03,01,04,4019660002222,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a20c5a2565b3058237afeecec2875a8bbed
26,01,21,4019660002222,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a20c5a2565b3058237afeecec2875a8bbed
03,01,04,4019660002223,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a20c5a2565b3058237ab3c0d429540bf110
03,01,24,4019660002223,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a20c5a2565b3058237ab3c0d429540bf110
26,04,15,4019660002223,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a20c5a2565b3058237ab3c0d429540bf110
06,03,10,4019660002244,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031cc2941d76623f0a2e5cca0df27813e32
18,03,09,4019660002244,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031cc2941d76623f0a2e5cca0df27813e32
26,04,13,4019660002244,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031cc2941d76623f0a2e5cca0df27813e32
24,09,02,4019660002265,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a203ce9f6d259457cd30ede44fdc85dfe13
24,09,05,4019660002265,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a203ce9f6d259457cd30ede44fdc85dfe13
24,09,07,4019660002265,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a203ce9f6d259457cd30ede44fdc85dfe13
24,05,03,4019660002267,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031971a1ab34b777e82f47cc84504c5548b
26,01,11,4019660002267,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031971a1ab34b777e82f47cc84504c5548b
26,01,18,4019660002267,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031971a1ab34b777e82f47cc84504c5548b
02,09,14,4019660002298,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff54603119944cac34818a1cac81386db1ef4b7a
10,01,05,4019660002298,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff54603119944cac34818a1cac81386db1ef4b7a
27,09,01,4019660002314,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff546031ddc1254590fd6645ea984b6655009a5b
05,05,20,4119660000030,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3b0f7a2fdf6aca7bc668128428cb1b2e4a9643cbf27e5f7c9e2202d7420f76929
26,01,15,4119660000030,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3b0f7a2fdf6aca7bc668128428cb1b2e4a9643cbf27e5f7c9e2202d7420f76929
03,11,12,4019660002400,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a2094ef6ffbed52c750bc1fe7fa88041a0c
25,01,15,4019660002400,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a2094ef6ffbed52c750bc1fe7fa88041a0c
26,04,12,4019660002400,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a2094ef6ffbed52c750bc1fe7fa88041a0c
15,03,03,4019660002574,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff54603102ff0cc8330a26e9589d8389f84ff7ec
27,05,03,4019660002574,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff54603102ff0cc8330a26e9589d8389f84ff7ec
27,05,08,4019660002574,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff54603102ff0cc8330a26e9589d8389f84ff7ec
27,05,12,4019660002574,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff54603102ff0cc8330a26e9589d8389f84ff7ec
15,03,03,4019660002578,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff54603102ff0cc8330a26e9707a9bbe184c38bd
27,05,03,4019660002578,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff54603102ff0cc8330a26e9707a9bbe184c38bd
27,05,08,4019660002578,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff54603102ff0cc8330a26e9707a9bbe184c38bd
27,05,12,4019660002578,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3dae81f072f9756f49ed0d243ff54603102ff0cc8330a26e9707a9bbe184c38bd
02,01,01,4019660002584,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a20f25570cec7133e8298c76b7967bbda7c
02,01,23,4019660002584,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a20f25570cec7133e8298c76b7967bbda7c
26,04,14,4019660002584,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e2911f8d61bcb8a31c3cf96aa97cbcd9a20f25570cec7133e8298c76b7967bbda7c
26,13,25,4119660000036,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3b0f7a2fdf6aca7bc668128428cb1b2e4a9643cbf27e5f7c9111607944daaac3f
03,01,01,4019670000037,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae561449467522aa37f618c1be43f444ff24c645b56ad886d68c647d7e1
03,01,24,4019670000037,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae561449467522aa37f618c1be43f444ff24c645b56ad886d68c647d7e1
26,01,15,4019670000037,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae561449467522aa37f618c1be43f444ff24c645b56ad886d68c647d7e1
10,03,07,4019670000067,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae561449467522aa37f618c1be43de08a007ca15ee78f479ac3bc245a1d
01,01,09,4019670000104,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce97515826aeeef4be61f7d1c22db2e63e
03,07,24,4019670000104,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce97515826aeeef4be61f7d1c22db2e63e
24,01,05,4019670000104,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce97515826aeeef4be61f7d1c22db2e63e
01,01,09,4019670000105,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce97515826aeeef4bedc96dc319b11f818
03,07,24,4019670000105,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce97515826aeeef4bedc96dc319b11f818
24,01,05,4019670000105,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce97515826aeeef4bedc96dc319b11f818
10,03,07,4019670000167,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce308a6ac8f6bb90df7d25f7b5f0e5f5fd
26,04,08,4019670000400,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae561449467522aa37f618c1be4be265145dfb4961a8ef9d8d18bd6987e
26,04,18,4019670000400,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae561449467522aa37f618c1be4be265145dfb4961a8ef9d8d18bd6987e
03,01,01,4019670000437,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce0cc51883d64e60231f559c523ffe5f5d5e245d646338ccbe
03,01,24,4019670000437,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce0cc51883d64e60231f559c523ffe5f5d5e245d646338ccbe
26,01,15,4019670000437,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce0cc51883d64e60231f559c523ffe5f5d5e245d646338ccbe
22,01,10,4019670000494,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce92ca09dc8aadd5257b3c0607592794b1
22,01,22,4019670000494,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce92ca09dc8aadd5257b3c0607592794b1
26,01,16,4019670000494,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce92ca09dc8aadd5257b3c0607592794b1
22,01,22,4019670000496,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce92ca09dc8aadd525a24ca8cbcda5e4fe5c09e83dc27fe50f
26,01,04,4019670000496,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce92ca09dc8aadd525a24ca8cbcda5e4fe5c09e83dc27fe50f
26,01,16,4019670000496,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce92ca09dc8aadd525a24ca8cbcda5e4fe5c09e83dc27fe50f
03,03,01,4019670000534,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae561449467522aa37f618c1be43d9970aea1cdd8a16cdb291b90bb5172
03,03,15,4019670000534,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae561449467522aa37f618c1be43d9970aea1cdd8a16cdb291b90bb5172
26,01,15,4019670000534,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae561449467522aa37f618c1be43d9970aea1cdd8a16cdb291b90bb5172
26,01,05,4119670000008,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31a2ac17b5964875ee64f0a50e9a955eecc41403834bb23a6991bceb39443a0c3
26,01,12,4119670000008,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31a2ac17b5964875ee64f0a50e9a955eecc41403834bb23a6991bceb39443a0c3
26,11,10,4119670000008,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31a2ac17b5964875ee64f0a50e9a955eecc41403834bb23a6991bceb39443a0c3
24,17,01,4019670000684,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150cef2d6eb181f7917c4f7e3b6547377f44c27e01049ea0a3251
26,04,07,4019670000684,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150cef2d6eb181f7917c4f7e3b6547377f44c27e01049ea0a3251
26,04,18,4019670000684,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150cef2d6eb181f7917c4f7e3b6547377f44c27e01049ea0a3251
26,01,18,4019670000691,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce428d91d03fd0f84f0899781d9a08c13d
27,09,19,4019670000731,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce429c0632026250c1dcd05f83c106fe0d3f9190cacad172fb
27,09,19,4019670000732,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce429c0632026250c18b2c5816e6a7683dee628919f3c8e7fc
06,01,04,4019670000793,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ceeb7eab7ebe0320391e317115f7973428
26,01,04,4019670000793,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ceeb7eab7ebe0320391e317115f7973428
26,01,21,4019670000793,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ceeb7eab7ebe0320391e317115f7973428
03,04,07,4019670000794,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ceeb7eab7ebe032039a97a2e29fad12a5b
03,04,22,4019670000794,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ceeb7eab7ebe032039a97a2e29fad12a5b
03,04,24,4019670000794,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ceeb7eab7ebe032039a97a2e29fad12a5b
26,01,15,4019670000794,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ceeb7eab7ebe032039a97a2e29fad12a5b
26,03,04,4019670000801,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce6f61e42727867bd9551515b69d3472bc458c888ad2147589
26,03,04,4019670000802,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce6f61e42727867bd92231c2b1cea8399710cdeb531311b2c7
26,04,18,4019670000888,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce8c3d40ffe5ac940c9b71f6b457a2419290a18096a6fc5446
27,05,17,4019670000888,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce8c3d40ffe5ac940c9b71f6b457a2419290a18096a6fc5446
02,01,01,4019670000916,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce3f303eada0118114d529d001ee001c34
24,09,07,4019670000916,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce3f303eada0118114d529d001ee001c34
25,01,06,4019670000916,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce3f303eada0118114d529d001ee001c34
25,01,25,4019670000916,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce3f303eada0118114d529d001ee001c34
24,15,01,4019670000950,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce5ff03224f423c46ef2c37cdb2168c98c
26,04,03,4019670000950,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce5ff03224f423c46ef2c37cdb2168c98c
26,04,16,4019670000950,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150ce5ff03224f423c46ef2c37cdb2168c98c
26,01,18,4019670000991,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150cefaff8e941ad143e76c2b5574266a3ff4
27,09,23,4019670000991,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91d8d378bb1f75150cefaff8e941ad143e76c2b5574266a3ff4
26,04,09,4019670001144,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6a3da32f7cfd8db0543f18d32d171ac5d3
04,03,05,4019670001196,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6a11bbb118fb7777a5ee24480ee7dce635
26,01,15,4019670001196,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6a11bbb118fb7777a5ee24480ee7dce635
04,03,05,4019670001197,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6a11bbb118fb7777a59087989882e5068f
26,01,15,4019670001197,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6a11bbb118fb7777a59087989882e5068f
26,04,18,4019670001209,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6a39ed88ee494d7b9602d9ef8557509496
26,04,06,4019670001390,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae5614494676613b42d5598fcf029f4a557b52429ae6f7b734d2be49b9f
26,05,18,4019670001390,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae5614494676613b42d5598fcf029f4a557b52429ae6f7b734d2be49b9f
26,04,06,4019670001391,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae5614494676613b42d5598fcf029f4a557b52429ae62cd1f46a56e0820
26,05,18,4019670001391,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae5614494676613b42d5598fcf029f4a557b52429ae62cd1f46a56e0820
26,03,23,4019670001422,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae5614494676613b42d5598fcf09685f02bb6c09681d5242c244d1903c2
26,11,25,4019670001422,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae5614494676613b42d5598fcf09685f02bb6c09681d5242c244d1903c2
27,09,13,4019670001433,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae5614494676613b42d5598fcf0fe87d4a8e27dfe4b7a591132e441674d
26,13,25,4119670000044,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31a2ac17b5964875ee64f0a50e9a955ee422d8e3c5460d8e68f28944587f5f6aa
05,01,17,4019670001439,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6a30a2d55ca9570c49d750f94dc81ee43aca3713a9f009f3ff
26,01,15,4019670001439,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6a30a2d55ca9570c49d750f94dc81ee43aca3713a9f009f3ff
03,07,08,4019670001488,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6addcd70cf0584ffd8049379b143b2880811cf4904975a740d
03,07,24,4019670001488,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6addcd70cf0584ffd8049379b143b2880811cf4904975a740d
26,01,05,4019670001527,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae5614494676613b42d5598fcf0ec615868f50babf171ae9631157a0c6c
26,04,10,4019670001527,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae5614494676613b42d5598fcf0ec615868f50babf171ae9631157a0c6c
26,07,03,4019670001527,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3030e7ae5614494676613b42d5598fcf0ec615868f50babf171ae9631157a0c6c
26,01,12,4019670001529,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29ca6ecbbe821af91dda3b16f03fb9ba6ac49dee4d18f8b67b3770fbd2d3d8494b
